candidate_id,is_honeypot,honeypot_reasons
CAND_0015412,False,
CAND_0015413,False,
CAND_0015414,False,
CAND_0015415,False,
CAND_0015416,False,
CAND_0015417,False,
CAND_0015418,False,
CAND_0015419,False,
CAND_0015420,False,
CAND_0015421,False,
CAND_0015422,False,
CAND_0015423,False,
CAND_0015424,False,
CAND_0015425,False,
CAND_0015426,False,
CAND_0015427,False,
CAND_0015428,False,
CAND_0015429,False,
CAND_0015430,False,
CAND_0015431,False,
CAND_0015432,False,
CAND_0015433,False,
CAND_0015434,False,
CAND_0015435,False,
CAND_0015436,False,
CAND_0015437,False,
CAND_0015438,False,
CAND_0015439,False,
CAND_0015440,False,
CAND_0015441,False,
CAND_0015442,False,
CAND_0015443,False,
CAND_0015444,False,
CAND_0015445,False,
CAND_0015446,False,
CAND_0015447,False,
CAND_0015448,False,
CAND_0015449,False,
CAND_0015450,False,
CAND_0015451,False,
CAND_0015452,False,
CAND_0015453,False,
CAND_0015454,False,
CAND_0015455,False,
CAND_0015456,False,
CAND_0015457,False,
CAND_0015458,False,
CAND_0015459,False,
CAND_0015460,False,
CAND_0015461,False,
CAND_0015462,False,
CAND_0015463,False,
CAND_0015464,False,
CAND_0015465,False,
CAND_0015466,False,
CAND_0015467,False,
CAND_0015468,False,
CAND_0015469,False,
CAND_0015470,False,
CAND_0015471,False,
CAND_0015472,False,
CAND_0015473,False,
CAND_0015474,False,
CAND_0015475,False,
CAND_0015476,False,
CAND_0015477,False,
CAND_0015478,False,
CAND_0015479,False,
CAND_0015480,False,
CAND_0015481,False,
CAND_0015482,False,
CAND_0015483,False,
CAND_0015484,False,
CAND_0015485,False,
CAND_0015486,False,
CAND_0015487,False,
CAND_0015488,False,
CAND_0015489,False,
CAND_0015490,False,
CAND_0015491,False,
CAND_0015492,False,
CAND_0015493,False,
CAND_0015494,False,
CAND_0015495,False,
CAND_0015496,False,
CAND_0015497,False,
CAND_0015498,False,
CAND_0015499,False,
CAND_0015500,False,
CAND_0015501,False,
CAND_0015502,False,
CAND_0015503,False,
CAND_0015504,False,
CAND_0015505,False,
CAND_0015506,False,
CAND_0015507,False,
CAND_0015508,False,
CAND_0015509,False,
CAND_0015510,False,
CAND_0015511,False,
CAND_0015512,False,
CAND_0015513,False,
CAND_0015514,False,
CAND_0015515,False,
CAND_0015516,False,
CAND_0015517,False,
CAND_0015518,False,
CAND_0015519,False,
CAND_0015520,False,
CAND_0015521,False,
CAND_0015522,False,
CAND_0015523,False,
CAND_0015524,False,
CAND_0015525,False,
CAND_0015526,False,
CAND_0015527,False,
CAND_0015528,False,
CAND_0015529,False,
CAND_0015530,False,
CAND_0015531,False,
CAND_0015532,False,
CAND_0015533,False,
CAND_0015534,False,
CAND_0015535,False,
CAND_0015536,False,
CAND_0015537,False,
CAND_0015538,False,
CAND_0015539,False,
CAND_0015540,False,
CAND_0015541,False,
CAND_0015542,False,
CAND_0015543,False,
CAND_0015544,False,
CAND_0015545,False,
CAND_0015546,False,
CAND_0015547,False,
CAND_0015548,False,
CAND_0015549,False,
CAND_0015550,False,
CAND_0015551,False,
CAND_0015552,False,
CAND_0015553,False,
CAND_0015554,False,
CAND_0015555,False,
CAND_0015556,False,
CAND_0015557,False,
CAND_0015558,False,
CAND_0015559,False,
CAND_0015560,False,
CAND_0015561,False,
CAND_0015562,False,
CAND_0015563,False,
CAND_0015564,False,
CAND_0015565,False,
CAND_0015566,False,
CAND_0015567,False,
CAND_0015568,False,
CAND_0015569,False,
CAND_0015570,False,
CAND_0015571,False,
CAND_0015572,False,
CAND_0015573,False,
CAND_0015574,False,
CAND_0015575,False,
CAND_0015576,False,
CAND_0015577,False,
CAND_0015578,False,
CAND_0015579,False,
CAND_0015580,False,
CAND_0015581,False,
CAND_0015582,False,
CAND_0015583,False,
CAND_0015584,False,
CAND_0015585,False,
CAND_0015586,False,
CAND_0015587,False,
CAND_0015588,False,
CAND_0015589,False,
CAND_0015590,False,
CAND_0015591,False,
CAND_0015592,False,
CAND_0015593,False,
CAND_0015594,False,
CAND_0015595,False,
CAND_0015596,False,
CAND_0015597,False,
CAND_0015598,False,
CAND_0015599,False,
CAND_0015600,False,
CAND_0015601,False,
CAND_0015602,False,
CAND_0015603,False,
CAND_0015604,False,
CAND_0015605,False,
CAND_0015606,False,
CAND_0015607,False,
CAND_0015608,False,
CAND_0015609,False,
CAND_0015610,False,
CAND_0015611,False,
CAND_0015612,False,
CAND_0015613,False,
CAND_0015614,False,
CAND_0015615,False,
CAND_0015616,False,
CAND_0015617,False,
CAND_0015618,False,
CAND_0015619,False,
CAND_0015620,False,
CAND_0015621,False,
CAND_0015622,False,
CAND_0015623,False,
CAND_0015624,False,
CAND_0015625,False,
CAND_0015626,False,
CAND_0015627,False,
CAND_0015628,False,
CAND_0015629,False,
CAND_0015630,False,
CAND_0015631,False,
CAND_0015632,False,
CAND_0015633,False,
CAND_0015634,False,
CAND_0015635,False,
CAND_0015636,False,
CAND_0015637,False,
CAND_0015638,False,
CAND_0015639,False,
CAND_0015640,False,
CAND_0015641,False,
CAND_0015642,False,
CAND_0015643,False,
CAND_0015644,False,
CAND_0015645,False,
CAND_0015646,False,
CAND_0015647,False,
CAND_0015648,False,
CAND_0015649,False,
CAND_0015650,False,
CAND_0015651,False,
CAND_0015652,False,
CAND_0015653,False,
CAND_0015654,False,
CAND_0015655,False,
CAND_0015656,False,
CAND_0015657,False,
CAND_0015658,False,
CAND_0015659,False,
CAND_0015660,False,
CAND_0015661,False,
CAND_0015662,False,
CAND_0015663,False,
CAND_0015664,False,
CAND_0015665,False,
CAND_0015666,False,
CAND_0015667,False,
CAND_0015668,False,
CAND_0015669,False,
CAND_0015670,False,
CAND_0015671,False,
CAND_0015672,False,
CAND_0015673,False,
CAND_0015674,False,
CAND_0015675,False,
CAND_0015676,False,
CAND_0015677,False,
CAND_0015678,False,
CAND_0015679,False,
CAND_0015680,False,
CAND_0015681,False,
CAND_0015682,False,
CAND_0015683,False,
CAND_0015684,False,
CAND_0015685,False,
CAND_0015686,False,
CAND_0015687,False,
CAND_0015688,False,
CAND_0015689,False,
CAND_0015690,False,
CAND_0015691,False,
CAND_0015692,False,
CAND_0015693,False,
CAND_0015694,False,
CAND_0015695,False,
CAND_0015696,False,
CAND_0015697,False,
CAND_0015698,False,
CAND_0015699,False,
CAND_0015700,False,
CAND_0015701,False,
CAND_0015702,False,
CAND_0015703,False,
CAND_0015704,False,
CAND_0015705,False,
CAND_0015706,False,
CAND_0015707,False,
CAND_0015708,False,
CAND_0015709,False,
CAND_0015710,False,
CAND_0015711,False,
CAND_0015712,False,
CAND_0015713,False,
CAND_0015714,False,
CAND_0015715,False,
CAND_0015716,False,
CAND_0015717,False,
CAND_0015718,False,
CAND_0015719,False,
CAND_0015720,False,
CAND_0015721,False,
CAND_0015722,False,
CAND_0015723,False,
CAND_0015724,False,
CAND_0015725,False,
CAND_0015726,False,
CAND_0015727,False,
CAND_0015728,False,
CAND_0015729,False,
CAND_0015730,False,
CAND_0015731,False,
CAND_0015732,False,
CAND_0015733,False,
CAND_0015734,False,
CAND_0015735,False,
CAND_0015736,False,
CAND_0015737,False,
CAND_0015738,False,
CAND_0015739,False,
CAND_0015740,False,
CAND_0015741,False,
CAND_0015742,False,
CAND_0015743,False,
CAND_0015744,False,
CAND_0015745,False,
CAND_0015746,False,
CAND_0015747,False,
CAND_0015748,False,
CAND_0015749,False,
CAND_0015750,False,
CAND_0015751,False,
CAND_0015752,False,
CAND_0015753,False,
CAND_0015754,False,
CAND_0015755,False,
CAND_0015756,False,
CAND_0015757,False,
CAND_0015758,False,
CAND_0015759,False,
CAND_0015760,False,
CAND_0015761,False,
CAND_0015762,False,
CAND_0015763,False,
CAND_0015764,False,
CAND_0015765,False,
CAND_0015766,False,
CAND_0015767,False,
CAND_0015768,False,
CAND_0015769,False,
CAND_0015770,False,
CAND_0015771,False,
CAND_0015772,False,
CAND_0015773,False,
CAND_0015774,False,
CAND_0015775,False,
CAND_0015776,False,
CAND_0015777,False,
CAND_0015778,False,
CAND_0015779,False,
CAND_0015780,False,
CAND_0015781,False,
CAND_0015782,False,
CAND_0015783,False,
CAND_0015784,False,
CAND_0015785,False,
CAND_0015786,False,
CAND_0015787,False,
CAND_0015788,False,
CAND_0015789,False,
CAND_0015790,False,
CAND_0015791,False,
CAND_0015792,False,
CAND_0015793,False,
CAND_0015794,False,
CAND_0015795,False,
CAND_0015796,False,
CAND_0015797,False,
CAND_0015798,False,
CAND_0015799,False,
CAND_0015800,False,
CAND_0015801,False,
CAND_0015802,False,
CAND_0015803,False,
CAND_0015804,False,
CAND_0015805,False,
CAND_0015806,False,
CAND_0015807,False,
CAND_0015808,False,
CAND_0015809,False,
CAND_0015810,False,
CAND_0015811,False,
CAND_0015812,False,
CAND_0015813,False,
CAND_0015814,False,
CAND_0015815,False,
CAND_0015816,False,
CAND_0015817,False,
CAND_0015818,False,
CAND_0015819,False,
CAND_0015820,False,
CAND_0015821,False,
CAND_0015822,False,
CAND_0015823,False,
CAND_0015824,False,
CAND_0015825,False,
CAND_0015826,False,
CAND_0015827,False,
CAND_0015828,False,
CAND_0015829,False,
CAND_0015830,False,
CAND_0015831,False,
CAND_0015832,False,
CAND_0015833,False,
CAND_0015834,False,
CAND_0015835,False,
CAND_0015836,False,
CAND_0015837,False,
CAND_0015838,False,
CAND_0015839,False,
CAND_0015840,False,
CAND_0015841,False,
CAND_0015842,False,
CAND_0015843,False,
CAND_0015844,False,
CAND_0015845,False,
CAND_0015846,False,
CAND_0015847,False,
CAND_0015848,False,
CAND_0015849,False,
CAND_0015850,False,
CAND_0015851,False,
CAND_0015852,False,
CAND_0015853,False,
CAND_0015854,False,
CAND_0015855,False,
CAND_0015856,False,
CAND_0015857,False,
CAND_0015858,False,
CAND_0015859,False,
CAND_0015860,False,
CAND_0015861,False,
CAND_0015862,False,
CAND_0015863,False,
CAND_0015864,False,
CAND_0015865,False,
CAND_0015866,False,
CAND_0015867,False,
CAND_0015868,False,
CAND_0015869,False,
CAND_0015870,False,
CAND_0015871,False,
CAND_0015872,False,
CAND_0015873,False,
CAND_0015874,False,
CAND_0015875,False,
CAND_0015876,False,
CAND_0015877,False,
CAND_0015878,False,
CAND_0015879,False,
CAND_0015880,False,
CAND_0015881,False,
CAND_0015882,False,
CAND_0015883,False,
CAND_0015884,False,
CAND_0015885,False,
CAND_0015886,False,
CAND_0015887,False,
CAND_0015888,False,
CAND_0015889,False,
CAND_0015890,False,
CAND_0015891,False,
CAND_0015892,False,
CAND_0015893,False,
CAND_0015894,False,
CAND_0015895,False,
CAND_0015896,False,
CAND_0015897,False,
CAND_0015898,False,
CAND_0015899,False,
CAND_0015900,False,
CAND_0015901,False,
CAND_0015902,False,
CAND_0015903,False,
CAND_0015904,False,
CAND_0015905,False,
CAND_0015906,False,
CAND_0015907,False,
CAND_0015908,False,
CAND_0015909,False,
CAND_0015910,False,
CAND_0015911,False,
CAND_0015912,False,
CAND_0015913,False,
CAND_0015914,False,
CAND_0015915,False,
CAND_0015916,False,
CAND_0015917,False,
CAND_0015918,False,
CAND_0015919,False,
CAND_0015920,False,
CAND_0015921,False,
CAND_0015922,False,
CAND_0015923,False,
CAND_0015924,False,
CAND_0015925,False,
CAND_0015926,False,
CAND_0015927,False,
CAND_0015928,False,
CAND_0015929,False,
CAND_0015930,False,
CAND_0015931,False,
CAND_0015932,False,
CAND_0015933,False,
CAND_0015934,False,
CAND_0015935,False,
CAND_0015936,False,
CAND_0015937,False,
CAND_0015938,False,
CAND_0015939,False,
CAND_0015940,False,
CAND_0015941,False,
CAND_0015942,False,
CAND_0015943,False,
CAND_0015944,False,
CAND_0015945,False,
CAND_0015946,False,
CAND_0015947,False,
CAND_0015948,False,
CAND_0015949,False,
CAND_0015950,False,
CAND_0015951,False,
CAND_0015952,False,
CAND_0015953,False,
CAND_0015954,False,
CAND_0015955,False,
CAND_0015956,False,
CAND_0015957,False,
CAND_0015958,False,
CAND_0015959,False,
CAND_0015960,False,
CAND_0015961,False,
CAND_0015962,False,
CAND_0015963,False,
CAND_0015964,False,
CAND_0015965,False,
CAND_0015966,False,
CAND_0015967,False,
CAND_0015968,False,
CAND_0015969,False,
CAND_0015970,False,
CAND_0015971,False,
CAND_0015972,False,
CAND_0015973,False,
CAND_0015974,False,
CAND_0015975,False,
CAND_0015976,False,
CAND_0015977,False,
CAND_0015978,False,
CAND_0015979,False,
CAND_0015980,False,
CAND_0015981,False,
CAND_0015982,False,
CAND_0015983,False,
CAND_0015984,False,
CAND_0015985,False,
CAND_0015986,False,
CAND_0015987,False,
CAND_0015988,False,
CAND_0015989,False,
CAND_0015990,False,
CAND_0015991,False,
CAND_0015992,False,
CAND_0015993,False,
CAND_0015994,False,
CAND_0015995,False,
CAND_0015996,False,
CAND_0015997,False,
CAND_0015998,False,
CAND_0015999,False,
CAND_0016000,True,skill 'TypeScript' claims expert with ~0 months used; skill 'Go' claims expert with ~0 months used; skill 'Docker' claims expert with ~0 months used; skill 'Hadoop' claims expert with ~0 months used; skill 'Photoshop' claims expert with ~0 months used
CAND_0016001,False,
CAND_0016002,False,
CAND_0016003,False,
CAND_0016004,False,
CAND_0016005,False,
CAND_0016006,False,
CAND_0016007,False,
CAND_0016008,False,
CAND_0016009,False,
CAND_0016010,False,
CAND_0016011,False,
CAND_0016012,False,
CAND_0016013,False,
CAND_0016014,False,
CAND_0016015,False,
CAND_0016016,False,
CAND_0016017,False,
CAND_0016018,False,
CAND_0016019,False,
CAND_0016020,False,
CAND_0016021,False,
CAND_0016022,False,
CAND_0016023,False,
CAND_0016024,False,
CAND_0016025,False,
CAND_0016026,False,
CAND_0016027,False,
CAND_0016028,False,
CAND_0016029,False,
CAND_0016030,False,
CAND_0016031,False,
CAND_0016032,False,
CAND_0016033,False,
CAND_0016034,False,
CAND_0016035,False,
CAND_0016036,False,
CAND_0016037,False,
CAND_0016038,False,
CAND_0016039,False,
CAND_0016040,False,
CAND_0016041,False,
CAND_0016042,False,
CAND_0016043,False,
CAND_0016044,False,
CAND_0016045,False,
CAND_0016046,False,
CAND_0016047,False,
CAND_0016048,False,
CAND_0016049,False,
CAND_0016050,False,
CAND_0016051,False,
CAND_0016052,False,
CAND_0016053,False,
CAND_0016054,False,
CAND_0016055,False,
CAND_0016056,False,
CAND_0016057,False,
CAND_0016058,False,
CAND_0016059,False,
CAND_0016060,False,
CAND_0016061,False,
CAND_0016062,False,
CAND_0016063,False,
CAND_0016064,False,
CAND_0016065,False,
CAND_0016066,False,
CAND_0016067,False,
CAND_0016068,False,
CAND_0016069,False,
CAND_0016070,False,
CAND_0016071,False,
CAND_0016072,False,
CAND_0016073,False,
CAND_0016074,False,
CAND_0016075,False,
CAND_0016076,False,
CAND_0016077,False,
CAND_0016078,False,
CAND_0016079,False,
CAND_0016080,False,
CAND_0016081,False,
CAND_0016082,False,
CAND_0016083,False,
CAND_0016084,False,
CAND_0016085,False,
CAND_0016086,False,
CAND_0016087,False,
CAND_0016088,False,
CAND_0016089,False,
CAND_0016090,False,
CAND_0016091,False,
CAND_0016092,False,
CAND_0016093,False,
CAND_0016094,False,
CAND_0016095,False,
CAND_0016096,False,
CAND_0016097,False,
CAND_0016098,False,
CAND_0016099,False,
CAND_0016100,False,
CAND_0016101,False,
CAND_0016102,False,
CAND_0016103,False,
CAND_0016104,False,
CAND_0016105,False,
CAND_0016106,False,
CAND_0016107,False,
CAND_0016108,False,
CAND_0016109,False,
CAND_0016110,False,
CAND_0016111,False,
CAND_0016112,False,
CAND_0016113,False,
CAND_0016114,False,
CAND_0016115,False,
CAND_0016116,False,
CAND_0016117,False,
CAND_0016118,False,
CAND_0016119,False,
CAND_0016120,False,
CAND_0016121,False,
CAND_0016122,False,
CAND_0016123,False,
CAND_0016124,False,
CAND_0016125,False,
CAND_0016126,False,
CAND_0016127,False,
CAND_0016128,False,
CAND_0016129,False,
CAND_0016130,False,
CAND_0016131,False,
CAND_0016132,False,
CAND_0016133,False,
CAND_0016134,False,
CAND_0016135,False,
CAND_0016136,False,
CAND_0016137,False,
CAND_0016138,False,
CAND_0016139,False,
CAND_0016140,False,
CAND_0016141,False,
CAND_0016142,False,
CAND_0016143,False,
CAND_0016144,False,
CAND_0016145,False,
CAND_0016146,False,
CAND_0016147,False,
CAND_0016148,False,
CAND_0016149,False,
CAND_0016150,False,
CAND_0016151,False,
CAND_0016152,False,
CAND_0016153,False,
CAND_0016154,False,
CAND_0016155,False,
CAND_0016156,False,
CAND_0016157,False,
CAND_0016158,False,
CAND_0016159,False,
CAND_0016160,False,
CAND_0016161,False,
CAND_0016162,False,
CAND_0016163,False,
CAND_0016164,False,
CAND_0016165,False,
CAND_0016166,False,
CAND_0016167,False,
CAND_0016168,False,
CAND_0016169,False,
CAND_0016170,False,
CAND_0016171,False,
CAND_0016172,False,
CAND_0016173,False,
CAND_0016174,False,
CAND_0016175,False,
CAND_0016176,False,
CAND_0016177,False,
CAND_0016178,False,
CAND_0016179,False,
CAND_0016180,False,
CAND_0016181,False,
CAND_0016182,False,
CAND_0016183,False,
CAND_0016184,False,
CAND_0016185,False,
CAND_0016186,False,
CAND_0016187,False,
CAND_0016188,False,
CAND_0016189,False,
CAND_0016190,False,
CAND_0016191,False,
CAND_0016192,False,
CAND_0016193,False,
CAND_0016194,False,
CAND_0016195,False,
CAND_0016196,False,
CAND_0016197,False,
CAND_0016198,False,
CAND_0016199,False,
CAND_0016200,False,
CAND_0016201,False,
CAND_0016202,False,
CAND_0016203,False,
CAND_0016204,False,
CAND_0016205,False,
CAND_0016206,False,
CAND_0016207,False,
CAND_0016208,False,
CAND_0016209,False,
CAND_0016210,False,
CAND_0016211,False,
CAND_0016212,False,
CAND_0016213,False,
CAND_0016214,False,
CAND_0016215,False,
CAND_0016216,False,
CAND_0016217,False,
CAND_0016218,False,
CAND_0016219,False,
CAND_0016220,False,
CAND_0016221,False,
CAND_0016222,False,
CAND_0016223,False,
CAND_0016224,False,
CAND_0016225,False,
CAND_0016226,False,
CAND_0016227,False,
CAND_0016228,False,
CAND_0016229,False,
CAND_0016230,False,
CAND_0016231,False,
CAND_0016232,False,
CAND_0016233,False,
CAND_0016234,False,
CAND_0016235,False,
CAND_0016236,False,
CAND_0016237,False,
CAND_0016238,False,
CAND_0016239,False,
CAND_0016240,False,
CAND_0016241,False,
CAND_0016242,False,
CAND_0016243,False,
CAND_0016244,False,
CAND_0016245,False,
CAND_0016246,False,
CAND_0016247,False,
CAND_0016248,False,
CAND_0016249,False,
CAND_0016250,False,
CAND_0016251,False,
CAND_0016252,False,
CAND_0016253,False,
CAND_0016254,False,
CAND_0016255,False,
CAND_0016256,False,
CAND_0016257,False,
CAND_0016258,False,
CAND_0016259,False,
CAND_0016260,False,
CAND_0016261,False,
CAND_0016262,False,
CAND_0016263,False,
CAND_0016264,False,
CAND_0016265,False,
CAND_0016266,False,
CAND_0016267,False,
CAND_0016268,False,
CAND_0016269,False,
CAND_0016270,False,
CAND_0016271,False,
CAND_0016272,False,
CAND_0016273,False,
CAND_0016274,False,
CAND_0016275,False,
CAND_0016276,False,
CAND_0016277,False,
CAND_0016278,False,
CAND_0016279,False,
CAND_0016280,False,
CAND_0016281,False,
CAND_0016282,False,
CAND_0016283,False,
CAND_0016284,False,
CAND_0016285,False,
CAND_0016286,False,
CAND_0016287,False,
CAND_0016288,False,
CAND_0016289,False,
CAND_0016290,False,
CAND_0016291,False,
CAND_0016292,False,
CAND_0016293,False,
CAND_0016294,False,
CAND_0016295,False,
CAND_0016296,False,
CAND_0016297,False,
CAND_0016298,False,
CAND_0016299,False,
CAND_0016300,False,
CAND_0016301,False,
CAND_0016302,False,
CAND_0016303,False,
CAND_0016304,False,
CAND_0016305,False,
CAND_0016306,False,
CAND_0016307,False,
CAND_0016308,False,
CAND_0016309,False,
CAND_0016310,False,
CAND_0016311,False,
CAND_0016312,False,
CAND_0016313,False,
CAND_0016314,False,
CAND_0016315,False,
CAND_0016316,False,
CAND_0016317,False,
CAND_0016318,False,
CAND_0016319,False,
CAND_0016320,False,
CAND_0016321,False,
CAND_0016322,False,
CAND_0016323,False,
CAND_0016324,False,
CAND_0016325,False,
CAND_0016326,False,
CAND_0016327,False,
CAND_0016328,False,
CAND_0016329,False,
CAND_0016330,False,
CAND_0016331,False,
CAND_0016332,False,
CAND_0016333,False,
CAND_0016334,False,
CAND_0016335,False,
CAND_0016336,False,
CAND_0016337,False,
CAND_0016338,False,
CAND_0016339,False,
CAND_0016340,False,
CAND_0016341,False,
CAND_0016342,False,
CAND_0016343,False,
CAND_0016344,False,
CAND_0016345,False,
CAND_0016346,False,
CAND_0016347,False,
CAND_0016348,False,
CAND_0016349,False,
CAND_0016350,False,
CAND_0016351,False,
CAND_0016352,False,
CAND_0016353,False,
CAND_0016354,False,
CAND_0016355,False,
CAND_0016356,False,
CAND_0016357,False,
CAND_0016358,False,
CAND_0016359,False,
CAND_0016360,False,
CAND_0016361,False,
CAND_0016362,False,
CAND_0016363,False,
CAND_0016364,False,
CAND_0016365,False,
CAND_0016366,False,
CAND_0016367,False,
CAND_0016368,False,
CAND_0016369,False,
CAND_0016370,False,
CAND_0016371,False,
CAND_0016372,False,
CAND_0016373,False,
CAND_0016374,False,
CAND_0016375,False,
CAND_0016376,False,
CAND_0016377,False,
CAND_0016378,False,
CAND_0016379,False,
CAND_0016380,False,
CAND_0016381,False,
CAND_0016382,False,
CAND_0016383,False,
CAND_0016384,False,
CAND_0016385,False,
CAND_0016386,False,
CAND_0016387,False,
CAND_0016388,False,
CAND_0016389,False,
CAND_0016390,False,
CAND_0016391,False,
CAND_0016392,False,
CAND_0016393,False,
CAND_0016394,False,
CAND_0016395,False,
CAND_0016396,False,
CAND_0016397,False,
CAND_0016398,False,
CAND_0016399,False,
CAND_0016400,False,
CAND_0016401,False,
CAND_0016402,False,
CAND_0016403,False,
CAND_0016404,False,
CAND_0016405,False,
CAND_0016406,False,
CAND_0016407,False,
CAND_0016408,False,
CAND_0016409,False,
CAND_0016410,False,
CAND_0016411,False,
CAND_0016412,False,
CAND_0016413,False,
CAND_0016414,False,
CAND_0016415,False,
CAND_0016416,False,
CAND_0016417,False,
CAND_0016418,False,
CAND_0016419,False,
CAND_0016420,False,
CAND_0016421,False,
CAND_0016422,False,
CAND_0016423,False,
CAND_0016424,False,
CAND_0016425,False,
CAND_0016426,False,
CAND_0016427,False,
CAND_0016428,False,
CAND_0016429,False,
CAND_0016430,False,
CAND_0016431,False,
CAND_0016432,False,
CAND_0016433,False,
CAND_0016434,False,
CAND_0016435,False,
CAND_0016436,False,
CAND_0016437,False,
CAND_0016438,False,
CAND_0016439,False,
CAND_0016440,False,
CAND_0016441,False,
CAND_0016442,False,
CAND_0016443,False,
CAND_0016444,False,
CAND_0016445,False,
CAND_0016446,False,
CAND_0016447,False,
CAND_0016448,False,
CAND_0016449,False,
CAND_0016450,False,
CAND_0016451,False,
CAND_0016452,False,
CAND_0016453,False,
CAND_0016454,False,
CAND_0016455,False,
CAND_0016456,False,
CAND_0016457,False,
CAND_0016458,False,
CAND_0016459,False,
CAND_0016460,False,
CAND_0016461,False,
CAND_0016462,False,
CAND_0016463,False,
CAND_0016464,False,
CAND_0016465,False,
CAND_0016466,False,
CAND_0016467,False,
CAND_0016468,False,
CAND_0016469,False,
CAND_0016470,False,
CAND_0016471,False,
CAND_0016472,False,
CAND_0016473,False,
CAND_0016474,False,
CAND_0016475,False,
CAND_0016476,False,
CAND_0016477,False,
CAND_0016478,False,
CAND_0016479,False,
CAND_0016480,False,
CAND_0016481,False,
CAND_0016482,False,
CAND_0016483,False,
CAND_0016484,False,
CAND_0016485,False,
CAND_0016486,False,
CAND_0016487,False,
CAND_0016488,False,
CAND_0016489,False,
CAND_0016490,False,
CAND_0016491,False,
CAND_0016492,False,
CAND_0016493,False,
CAND_0016494,False,
CAND_0016495,False,
CAND_0016496,False,
CAND_0016497,False,
CAND_0016498,False,
CAND_0016499,False,
CAND_0016500,False,
CAND_0016501,False,
CAND_0016502,False,
CAND_0016503,False,
CAND_0016504,False,
CAND_0016505,False,
CAND_0016506,False,
CAND_0016507,False,
CAND_0016508,False,
CAND_0016509,False,
CAND_0016510,False,
CAND_0016511,False,
CAND_0016512,False,
CAND_0016513,False,
CAND_0016514,False,
CAND_0016515,False,
CAND_0016516,False,
CAND_0016517,False,
CAND_0016518,False,
CAND_0016519,False,
CAND_0016520,False,
CAND_0016521,False,
CAND_0016522,False,
CAND_0016523,False,
CAND_0016524,False,
CAND_0016525,False,
CAND_0016526,False,
CAND_0016527,False,
CAND_0016528,False,
CAND_0016529,False,
CAND_0016530,False,
CAND_0016531,False,
CAND_0016532,False,
CAND_0016533,False,
CAND_0016534,False,
CAND_0016535,False,
CAND_0016536,False,
CAND_0016537,False,
CAND_0016538,False,
CAND_0016539,False,
CAND_0016540,False,
CAND_0016541,False,
CAND_0016542,False,
CAND_0016543,False,
CAND_0016544,False,
CAND_0016545,False,
CAND_0016546,False,
CAND_0016547,False,
CAND_0016548,False,
CAND_0016549,False,
CAND_0016550,False,
CAND_0016551,False,
CAND_0016552,False,
CAND_0016553,False,
CAND_0016554,False,
CAND_0016555,False,
CAND_0016556,False,
CAND_0016557,False,
CAND_0016558,False,
CAND_0016559,False,
CAND_0016560,False,
CAND_0016561,False,
CAND_0016562,False,
CAND_0016563,False,
CAND_0016564,False,
CAND_0016565,False,
CAND_0016566,False,
CAND_0016567,False,
CAND_0016568,False,
CAND_0016569,False,
CAND_0016570,False,
CAND_0016571,False,
CAND_0016572,False,
CAND_0016573,False,
CAND_0016574,False,
CAND_0016575,False,
CAND_0016576,False,
CAND_0016577,False,
CAND_0016578,False,
CAND_0016579,False,
CAND_0016580,False,
CAND_0016581,False,
CAND_0016582,False,
CAND_0016583,False,
CAND_0016584,False,
CAND_0016585,False,
CAND_0016586,False,
CAND_0016587,False,
CAND_0016588,False,
CAND_0016589,False,
CAND_0016590,False,
CAND_0016591,False,
CAND_0016592,False,
CAND_0016593,False,
CAND_0016594,False,
CAND_0016595,False,
CAND_0016596,False,
CAND_0016597,False,
CAND_0016598,False,
CAND_0016599,False,
CAND_0016600,False,
CAND_0016601,False,
CAND_0016602,False,
CAND_0016603,False,
CAND_0016604,False,
CAND_0016605,False,
CAND_0016606,False,
CAND_0016607,False,
CAND_0016608,False,
CAND_0016609,False,
CAND_0016610,False,
CAND_0016611,False,
CAND_0016612,False,
CAND_0016613,False,
CAND_0016614,False,
CAND_0016615,False,
CAND_0016616,False,
CAND_0016617,False,
CAND_0016618,False,
CAND_0016619,False,
CAND_0016620,False,
CAND_0016621,False,
CAND_0016622,False,
CAND_0016623,False,
CAND_0016624,False,
CAND_0016625,False,
CAND_0016626,False,
CAND_0016627,False,
CAND_0016628,False,
CAND_0016629,False,
CAND_0016630,False,
CAND_0016631,False,
CAND_0016632,False,
CAND_0016633,False,
CAND_0016634,False,
CAND_0016635,False,
CAND_0016636,False,
CAND_0016637,False,
CAND_0016638,False,
CAND_0016639,False,
CAND_0016640,False,
CAND_0016641,False,
CAND_0016642,False,
CAND_0016643,False,
CAND_0016644,False,
CAND_0016645,False,
CAND_0016646,False,
CAND_0016647,False,
CAND_0016648,False,
CAND_0016649,False,
CAND_0016650,False,
CAND_0016651,False,
CAND_0016652,False,
CAND_0016653,False,
CAND_0016654,False,
CAND_0016655,False,
CAND_0016656,False,
CAND_0016657,False,
CAND_0016658,False,
CAND_0016659,False,
CAND_0016660,False,
CAND_0016661,False,
CAND_0016662,False,
CAND_0016663,False,
CAND_0016664,False,
CAND_0016665,False,
CAND_0016666,False,
CAND_0016667,False,
CAND_0016668,False,
CAND_0016669,False,
CAND_0016670,False,
CAND_0016671,False,
CAND_0016672,False,
